cust_id,flag
919755,0
919756,0
919757,0
919758,0
919759,0
919760,0
919761,0
919762,0
919763,0
919764,0
919765,0
919766,0
919767,0
919768,0
919769,0
919770,0
919771,0
919772,0
919773,0
919774,0
919775,0
919776,0
919777,0
919778,1
919779,0
919780,0
919781,0
919782,0
919783,0
919784,0
919785,0
919786,0
919787,0
919788,0
919789,0
919790,0
919791,1
919792,0
919793,0
919794,0
919795,0
919796,0
919797,0
919798,0
919799,1
919800,0
919801,0
919802,0
919803,0
919804,0
919805,0
919806,0
919807,0
919808,1
919809,0
919810,0
919811,0
919812,0
919813,0
919814,0
919815,0
919816,0
919817,0
919818,0
919819,0
919820,0
919821,0
919822,0
919823,0
919824,0
919825,0
919826,0
919827,0
919828,0
919829,0
919830,1
919831,0
919832,0
919833,0
919834,0
919835,0
919836,0
919837,0
919838,0
919839,1
919840,0
919841,1
919842,0
919843,0
919844,0
919845,0
919846,0
919847,0
919848,0
919849,0
919850,0
919851,0
919852,0
919853,0
919854,0
919855,0
919856,0
919857,0
919858,0
919859,0
919860,0
919861,0
919862,0
919863,0
919864,0
919865,0
919866,1
919867,0
919868,0
919869,0
919870,0
919871,0
919872,0
919873,0
919874,0
919875,0
919876,0
919877,0
919878,0
919879,0
919880,0
919881,0
919882,0
919883,0
919884,0
919885,0
919886,0
919887,0
919888,0
919889,1
919890,0
919891,0
919892,0
919893,0
919894,0
919895,1
919896,0
919897,0
919898,0
919899,0
919900,0
919901,0
919902,0
919903,0
919904,0
919905,0
919906,0
919907,0
919908,0
919909,0
919910,0
919911,0
919912,0
919913,0
919914,0
919915,0
919916,0
919917,0
919918,1
919919,0
919920,0
919921,0
919922,0
919923,0
919924,0
919925,0
919926,0
919927,0
919928,0
919929,0
919930,0
919931,0
919932,0
919933,0
919934,0
919935,0
919936,0
919937,0
919938,0
919939,0
919940,0
919941,0
919942,0
919943,0
919944,0
919945,0
919946,0
919947,0
919948,0
919949,0
919950,0
919951,0
919952,0
919953,0
919954,0
919955,0
919956,0
919957,0
919958,0
919959,0
919960,0
919961,0
919962,0
919963,0
919964,0
919965,0
919966,0
919967,0
919968,1
919969,0
919970,0
919971,0
919972,0
919973,0
919974,0
919975,0
919976,0
919977,0
919978,0
919979,0
919980,0
919981,0
919982,0
919983,0
919984,0
919985,0
919986,0
919987,0
919988,1
919989,1
919990,0
919991,0
919992,0
919993,0
919994,0
919995,0
919996,0
919997,0
919998,0
919999,0
920000,0
920001,0
920002,0
920003,1
920004,0
920005,0
920006,0
920007,0
920008,0
920009,0
920010,0
920011,0
920012,0
920013,0
920014,0
920015,0
920016,0
920017,0
920018,1
920019,0
920020,0
920021,0
920022,0
920023,0
920024,0
920025,0
920026,0
920027,0
920028,0
920029,0
920030,1
920031,0
920032,0
920033,0
920034,0
920035,0
920036,0
920037,0
920038,0
920039,0
920040,0
920041,0
920042,0
920043,1
920044,0
920045,0
920046,1
920047,0
920048,0
920049,1
920050,0
920051,0
920052,0
920053,0
920054,0
920055,0
920056,0
920057,0
920058,0
920059,0
920060,0
920061,0
920062,0
920063,0
920064,0
920065,0
920066,0
920067,0
920068,0
920069,0
920070,0
920071,0
920072,0
920073,0
920074,0
920075,0
920076,0
920077,0
920078,0
920079,0
920080,0
920081,0
920082,0
920083,0
920084,0
920085,0
920086,0
920087,0
920088,0
920089,0
920090,0
920091,0
920092,0
920093,0
920094,0
920095,0
920096,0
920097,0
920098,0
920099,0
920100,0
920101,0
920102,0
920103,0
920104,0
920105,0
920106,0
920107,0
920108,0
920109,0
920110,0
920111,0
920112,0
920113,0
920114,0
920115,0
920116,0
920117,0
920118,0
920119,0
920120,0
920121,0
920122,0
920123,0
920124,0
920125,1
920126,0
920127,0
920128,0
920129,0
920130,0
920131,0
920132,0
920133,0
920134,0
920135,0
920136,0
920137,0
920138,0
920139,0
920140,0
920141,0
920142,1
920143,0
920144,0
920145,0
920146,0
920147,0
920148,0
920149,0
920150,1
920151,0
920152,0
920153,0
920154,0
920155,0
920156,0
920157,0
920158,0
920159,0
920160,0
920161,0
920162,0
920163,0
920164,0
920165,0
920166,0
920167,0
920168,0
920169,0
920170,0
920171,0
920172,0
920173,0
920174,0
920175,0
920176,0
920177,0
920178,0
920179,0
920180,0
920181,0
920182,0
920183,0
920184,0
920185,0
920186,0
920187,0
920188,0
920189,0
920190,0
920191,0
920192,0
920193,0
920194,0
920195,0
920196,0
920197,0
920198,0
920199,0
920200,0
920201,0
920202,0
920203,0
920204,0
920205,0
920206,0
920207,0
920208,0
920209,0
920210,0
920211,0
920212,0
920213,0
920214,0
920215,0
920216,0
920217,0
920218,0
920219,0
920220,0
920221,0
920222,0
920223,0
920224,0
920225,0
920226,0
920227,0
920228,0
920229,0
920230,0
920231,0
920232,0
920233,0
920234,0
920235,0
920236,0
920237,0
920238,0
920239,0
920240,0
920241,0
920242,0
920243,0
920244,0
920245,0
920246,0
920247,0
920248,0
920249,0
920250,0
920251,0
920252,0
920253,0
920254,0
920255,0
920256,0
920257,0
920258,0
920259,0
920260,0
920261,0
920262,0
920263,0
920264,0
920265,0
920266,1
920267,0
920268,0
920269,0
920270,0
920271,0
920272,0
920273,0
920274,0
920275,0
920276,0
920277,0
920278,0
920279,0
920280,0
920281,0
920282,1
920283,0
920284,1
920285,1
920286,0
920287,0
920288,0
920289,0
920290,0
920291,0
920292,0
920293,0
920294,0
920295,0
920296,0
920297,1
920298,0
920299,0
920300,0
920301,0
920302,1
920303,0
920304,0
920305,0
920306,0
920307,0
920308,0
920309,0
920310,0
920311,1
920312,0
920313,0
920314,0
920315,0
920316,0
920317,0
920318,0
920319,0
920320,0
920321,0
920322,0
920323,0
920324,0
920325,0
920326,0
920327,0
920328,0
920329,0
920330,0
920331,0
920332,0
920333,0
920334,0
920335,0
920336,0
920337,0
920338,0
920339,0
920340,0
920341,0
920342,0
920343,1
920344,0
920345,0
920346,0
920347,0
920348,0
920349,0
920350,0
920351,0
920352,0
920353,0
920354,0
920355,1
920356,0
920357,0
920358,0
920359,0
920360,0
920361,0
920362,0
920363,1
920364,0
920365,0
920366,0
920367,0
920368,0
920369,0
920370,0
920371,0
920372,0
920373,0
920374,0
920375,0
920376,0
920377,0
920378,0
920379,0
920380,1
920381,0
920382,0
920383,0
920384,0
920385,0
920386,0
920387,0
920388,0
920389,0
920390,0
920391,0
920392,0
920393,0
920394,0
920395,0
920396,0
920397,0
920398,0
920399,0
920400,0
920401,0
920402,0
920403,0
920404,0
920405,0
920406,0
920407,0
920408,0
920409,0
920410,0
920411,0
920412,0
920413,0
920414,0
920415,0
920416,0
920417,0
920418,0
920419,0
920420,0
920421,0
920422,0
920423,0
920424,0
920425,0
920426,0
920427,0
920428,0
920429,0
920430,0
920431,0
920432,0
920433,0
920434,0
920435,0
920436,0
920437,0
920438,0
920439,1
920440,0
920441,0
920442,0
920443,1
920444,0
920445,0
920446,0
920447,0
920448,0
920449,0
920450,0
920451,0
920452,0
920453,0
920454,0
920455,0
920456,0
920457,0
920458,0
920459,0
920460,0
920461,0
920462,0
920463,0
920464,0
920465,0
920466,0
920467,0
920468,0
920469,0
920470,1
920471,1
920472,0
920473,0
920474,0
920475,0
920476,0
920477,0
920478,0
920479,0
920480,0
920481,0
920482,0
920483,0
920484,0
920485,0
920486,0
920487,0
920488,0
920489,0
920490,0
920491,0
920492,0
920493,0
920494,0
920495,0
920496,0
920497,0
920498,0
920499,0
920500,0
920501,0
920502,0
920503,1
920504,0
920505,0
920506,0
920507,0
920508,0
920509,0
920510,0
920511,0
920512,0
920513,0
920514,0
920515,0
920516,0
920517,0
920518,0
920519,0
920520,0
920521,0
920522,0
920523,0
920524,0
920525,0
920526,0
920527,0
920528,0
920529,0
920530,0
920531,1
920532,0
920533,0
920534,0
920535,0
920536,0
920537,0
920538,0
920539,0
920540,0
920541,0
920542,0
920543,0
920544,0
920545,0
920546,0
920547,0
920548,0
920549,1
920550,0
920551,0
920552,0
920553,0
920554,0
920555,0
920556,0
920557,0
920558,0
920559,0
920560,0
920561,0
920562,0
920563,0
920564,0
920565,0
920566,0
920567,0
920568,0
920569,0
920570,0
920571,1
920572,0
920573,0
920574,0
920575,0
920576,0
920577,0
920578,0
920579,0
920580,0
920581,0
920582,0
920583,0
920584,0
920585,0
920586,0
920587,0
920588,0
920589,0
920590,0
920591,0
920592,0
920593,1
920594,0
920595,0
920596,0
920597,0
920598,0
920599,0
920600,0
920601,0
920602,0
920603,0
920604,0
920605,0
920606,0
920607,0
920608,0
920609,0
920610,0
920611,0
920612,0
920613,0
920614,0
920615,0
920616,0
920617,0
920618,0
920619,0
920620,0
920621,0
920622,0
920623,0
920624,0
920625,0
920626,0
920627,0
920628,0
920629,0
920630,0
920631,0
920632,0
920633,1
920634,0
920635,0
920636,0
920637,1
920638,0
920639,0
920640,0
920641,0
920642,0
920643,0
920644,0
920645,0
920646,0
920647,0
920648,0
920649,0
920650,0
920651,0
920652,0
920653,0
920654,0
920655,0
920656,0
920657,0
920658,0
920659,1
920660,0
920661,0
920662,0
920663,0
920664,0
920665,0
920666,0
920667,0
920668,0
920669,0
920670,0
920671,0
920672,0
920673,0
920674,0
920675,0
920676,0
920677,0
920678,0
920679,0
920680,0
920681,0
920682,0
920683,0
920684,0
920685,0
920686,0
920687,0
920688,0
920689,0
920690,0
920691,0
920692,0
920693,0
920694,0
920695,0
920696,0
920697,0
920698,0
920699,0
920700,0
920701,0
920702,0
920703,0
920704,0
920705,0
920706,0
920707,0
920708,0
920709,0
920710,0
920711,0
920712,0
920713,0
920714,0
920715,0
920716,0
920717,0
920718,0
920719,0
920720,0
920721,0
920722,0
920723,0
920724,0
920725,0
920726,0
920727,0
920728,0
920729,0
920730,0
920731,0
920732,0
920733,0
920734,0
920735,0
920736,0
920737,0
920738,0
920739,0
920740,0
920741,0
920742,0
920743,0
920744,0
920745,0
920746,0
920747,0
920748,0
920749,0
920750,0
920751,0
920752,0
920753,0
920754,0
920755,0
920756,0
920757,0
920758,0
920759,0
920760,0
920761,0
920762,0
920763,0
920764,0
920765,0
920766,0
920767,0
920768,0
920769,0
920770,0
920771,0
920772,0
920773,0
920774,0
920775,0
920776,0
920777,0
920778,0
920779,0
920780,0
920781,0
920782,0
920783,0
920784,0
920785,0
920786,0
920787,0
920788,0
920789,0
920790,0
920791,0
920792,0
920793,0
920794,0
920795,0
920796,0
920797,0
920798,0
920799,0
920800,0
920801,0
920802,0
920803,0
920804,0
920805,0
920806,0
920807,0
920808,0
920809,0
920810,0
920811,0
920812,0
920813,0
920814,0
920815,0
920816,0
920817,0
920818,0
920819,0
920820,0
920821,0
920822,0
920823,0
920824,0
920825,0
920826,0
920827,0
920828,0
920829,0
920830,0
920831,0
920832,0
920833,0
920834,0
920835,0
920836,0
920837,0
920838,0
920839,0
920840,0
920841,0
920842,0
920843,0
920844,0
920845,0
920846,0
920847,0
920848,0
920849,0
920850,0
920851,0
920852,0
920853,0
920854,0
920855,0
920856,0
920857,0
920858,0
920859,0
920860,0
920861,0
920862,0
920863,0
920864,0
920865,0
920866,0
920867,0
920868,0
920869,0
920870,0
920871,0
920872,0
920873,0
920874,0
920875,0
920876,0
920877,0
920878,0
920879,0
920880,0
920881,0
920882,0
920883,0
920884,0
920885,0
920886,0
920887,0
920888,0
920889,0
920890,0
920891,0
920892,0
920893,0
920894,0
920895,0
920896,0
920897,0
920898,0
920899,0
920900,0
920901,0
920902,0
920903,0
920904,0
920905,0
920906,0
920907,0
920908,0
920909,0
920910,0
920911,0
920912,0
920913,0
920914,0
920915,0
920916,0
920917,0
920918,0
920919,0
920920,0
920921,0
920922,0
920923,0
920924,0
920925,0
920926,0
920927,0
920928,0
920929,0
920930,0
920931,0
920932,0
920933,0
920934,0
920935,0
920936,0
920937,0
920938,0
920939,0
920940,0
920941,0
920942,0
920943,0
920944,0
920945,0
920946,0
920947,0
920948,0
920949,0
920950,0
920951,0
920952,0
920953,0
920954,0
920955,0
920956,0
920957,0
920958,0
920959,0
920960,0
920961,0
920962,0
920963,0
920964,0
920965,0
920966,0
920967,0
920968,0
920969,0
920970,0
920971,0
920972,0
920973,0
920974,0
920975,0
920976,0
920977,0
920978,0
920979,0
920980,0
920981,0
920982,0
920983,0
920984,0
920985,0
920986,0
920987,0
920988,0
920989,0
920990,0
920991,0
920992,0
920993,0
920994,0
920995,0
920996,0
920997,0
920998,0
920999,0
921000,0
921001,0
921002,0
921003,0
921004,0
921005,0
921006,0
921007,0
921008,0
921009,0
921010,0
921011,0
921012,0
921013,0
921014,0
921015,0
921016,0
921017,0
921018,0
921019,0
921020,0
921021,0
921022,0
921023,0
921024,0
921025,0
921026,0
921027,0
921028,0
921029,0
921030,0
921031,0
921032,0
921033,0
921034,0
921035,0
921036,0
921037,0
921038,0
921039,0
921040,0
921041,0
921042,0
921043,0
921044,0
921045,0
921046,0
921047,0
921048,0
921049,0
921050,0
921051,0
921052,0
921053,0
921054,0
921055,0
921056,0
921057,0
921058,0
921059,0
921060,0
921061,0
921062,0
921063,0
921064,0
921065,0
921066,0
921067,0
921068,0
921069,0
921070,0
921071,0
921072,0
921073,0
921074,0
921075,0
921076,0
921077,0
921078,0
921079,0
921080,0
921081,0
921082,0
921083,0
921084,0
921085,0
921086,0
921087,0
921088,0
921089,0
921090,0
921091,0
921092,0
921093,0
921094,0
921095,0
921096,0
921097,0
921098,0
921099,0
921100,0
921101,0
921102,0
921103,0
921104,0
921105,0
921106,0
921107,0
921108,0
921109,0
921110,0
921111,0
921112,0
921113,0
921114,0
921115,0
921116,0
921117,0
921118,0
921119,0
921120,0
921121,0
921122,0
921123,0
921124,0
921125,0
921126,0
921127,0
921128,0
921129,0
921130,0
921131,0
921132,0
921133,0
921134,0
921135,0
921136,0
921137,0
921138,0
921139,0
921140,0
921141,0
921142,0
921143,0
921144,0
921145,0
921146,0
921147,0
921148,0
921149,0
921150,0
921151,0
921152,0
921153,0
921154,0
921155,0
921156,0
921157,0
921158,0
921159,0
921160,0
921161,0
921162,0
921163,0
921164,0
921165,0
921166,0
921167,0
921168,0
921169,0
921170,0
921171,0
921172,0
921173,0
921174,0
921175,0
921176,0
921177,0
921178,0
921179,0
921180,0
921181,0
921182,0
921183,0
921184,0
921185,0
921186,0
921187,0
921188,0
921189,0
921190,0
921191,0
921192,0
921193,0
921194,0
921195,0
921196,0
921197,0
921198,0
921199,0
921200,0
921201,0
921202,0
921203,0
921204,0
921205,0
921206,0
921207,0
921208,0
921209,0
921210,0
921211,0
921212,0
921213,0
921214,0
921215,0
921216,0
921217,0
921218,0
921219,0
921220,0
921221,0
921222,0
921223,0
921224,0
921225,0
921226,0
921227,0
921228,0
921229,0
921230,0
921231,0
921232,0
921233,0
921234,0
921235,0
921236,0
921237,0
921238,0
921239,0
921240,0
921241,0
921242,0
921243,0
921244,0
921245,0
921246,0
921247,0
921248,0
921249,0
921250,0
921251,0
921252,0
921253,0
921254,0
921255,0
921256,0
921257,0
921258,0
921259,0
921260,0
921261,0
921262,0
921263,0
921264,0
921265,0
921266,0
921267,0
921268,0
921269,0
921270,0
921271,0
921272,0
921273,0
921274,0
921275,0
921276,0
921277,0
921278,0
921279,0
921280,0
921281,0
921282,0
921283,0
921284,0
921285,0
921286,0
921287,0
921288,0
921289,0
921290,0
921291,0
921292,0
921293,0
921294,0
921295,0
921296,0
921297,0
921298,0
921299,0
921300,0
921301,0
921302,0
921303,0
921304,0
921305,0
921306,0
921307,0
921308,0
921309,0
921310,0
921311,0
921312,0
921313,0
921314,0
921315,0
921316,0
921317,0
921318,0
921319,0
921320,0
921321,0
921322,0
921323,0
921324,0
921325,0
921326,0
921327,0
921328,0
921329,0
921330,0
921331,0
921332,0
921333,0
921334,0
921335,0
921336,0
921337,0
921338,0
921339,0
921340,0
921341,0
921342,0
921343,0
921344,0
921345,0
921346,0
921347,0
921348,0
921349,0
921350,0
921351,0
921352,0
921353,0
921354,0
921355,0
921356,0
921357,0
921358,0
921359,0
921360,0
921361,0
921362,0
921363,0
921364,0
921365,0
921366,0
921367,0
921368,0
921369,0
921370,0
921371,0
921372,0
921373,0
921374,0
921375,0
921376,0
921377,0
921378,0
921379,0
921380,0
921381,0
921382,0
921383,0
921384,0
921385,0
921386,0
921387,0
921388,0
921389,0
921390,0
921391,0
921392,0
921393,0
921394,0
921395,0
921396,0
921397,0
921398,0
921399,0
921400,0
921401,0
921402,0
921403,0
921404,0
921405,0
921406,0
921407,0
921408,0
921409,0
921410,0
921411,0
921412,0
921413,0
921414,0
921415,0
921416,0
921417,0
921418,0
921419,0
921420,0
921421,0
921422,0
921423,0
921424,0
921425,0
921426,0
921427,0
921428,0
921429,0
921430,0
921431,0
921432,0
921433,0
921434,0
921435,0
921436,0
921437,0
921438,0
921439,0
921440,0
921441,0
921442,0
921443,0
921444,0
921445,0
921446,0
921447,0
921448,0
921449,0
921450,0
921451,0
921452,0
921453,0
921454,0
921455,0
921456,0
921457,0
921458,0
921459,0
921460,0
921461,0
921462,0
921463,0
921464,0
921465,0
921466,0
921467,0
921468,0
921469,0
921470,0
921471,0
921472,0
921473,0
921474,0
921475,0
921476,0
921477,0
921478,0
921479,0
921480,0
921481,0
921482,0
921483,0
921484,0
921485,0
921486,0
921487,0
921488,0
921489,0
921490,0
921491,0
921492,0
921493,0
921494,0
921495,0
921496,0
921497,0
921498,0
921499,0
921500,0
921501,0
921502,0
921503,0
921504,0
921505,0
921506,0
921507,0
921508,0
921509,0
921510,0
921511,0
921512,0
921513,0
921514,0
921515,0
921516,0
921517,0
921518,0
921519,0
921520,0
921521,0
921522,0
921523,0
921524,0
921525,0
921526,0
921527,0
921528,0
921529,0
921530,0
921531,0
921532,0
921533,0
921534,0
921535,0
921536,0
921537,0
921538,0
921539,0
921540,0
921541,0
921542,0
921543,0
921544,0
921545,0
921546,0
921547,0
921548,0
921549,0
921550,0
921551,0
921552,0
921553,0
921554,0
921555,0
921556,0
921557,0
921558,0
921559,0
921560,0
921561,0
921562,0
921563,0
921564,0
921565,0
921566,0
921567,0
921568,0
921569,0
921570,0
921571,0
921572,0
921573,0
921574,0
921575,0
921576,0
921577,0
921578,0
921579,0
921580,1
921581,0
921582,0
921583,0
921584,0
921585,0
921586,0
921587,0
921588,0
921589,0
921590,0
921591,0
921592,0
921593,0
921594,0
921595,0
921596,0
921597,0
921598,0
921599,0
921600,0
921601,0
921602,0
921603,0
921604,0
921605,0
921606,0
921607,0
921608,0
921609,0
921610,0
921611,0
921612,0
921613,0
921614,0
921615,0
921616,0
921617,0
921618,0
921619,0
921620,0
921621,0
921622,0
921623,0
921624,0
921625,0
921626,0
921627,0
921628,0
921629,0
921630,0
921631,0
921632,0
921633,0
921634,0
921635,0
921636,0
921637,0
921638,0
921639,0
921640,0
921641,0
921642,0
921643,0
921644,0
921645,0
921646,0
921647,0
921648,0
921649,0
921650,0
921651,0
921652,0
921653,0
921654,0
921655,0
921656,0
921657,0
921658,0
921659,0
921660,0
921661,0
921662,0
921663,0
921664,0
921665,0
921666,0
921667,0
921668,0
921669,0
921670,0
921671,0
921672,0
921673,0
921674,0
921675,0
921676,0
921677,0
921678,0
921679,0
921680,0
921681,0
921682,0
921683,0
921684,0
921685,0
921686,0
921687,0
921688,0
921689,0
921690,0
921691,0
921692,0
921693,0
921694,0
921695,0
921696,0
921697,0
921698,0
921699,0
921700,0
921701,0
921702,0
921703,0
921704,0
921705,0
921706,0
921707,0
921708,0
921709,0
921710,0
921711,0
921712,0
921713,0
921714,0
921715,0
921716,0
921717,0
921718,0
921719,0
921720,0
921721,0
921722,0
921723,0
921724,0
921725,0
921726,0
921727,0
921728,0
921729,0
921730,0
921731,0
921732,0
921733,0
921734,0
921735,0
921736,0
921737,0
921738,0
921739,0
921740,0
921741,0
921742,0
921743,0
921744,0
921745,0
921746,0
921747,0
921748,0
921749,0
921750,0
921751,0
921752,0
921753,0
921754,0
921755,0
921756,0
921757,0
921758,0
921759,0
921760,0
921761,0
921762,0
921763,0
921764,0
921765,0
921766,0
921767,0
921768,0
921769,0
921770,0
921771,0
921772,0
921773,0
921774,0
921775,0
921776,0
921777,0
921778,0
921779,0
921780,0
921781,0
921782,0
921783,0
921784,0
921785,0
921786,0
921787,0
921788,0
921789,0
921790,0
921791,0
921792,0
921793,0
921794,0
921795,0
921796,0
921797,0
921798,0
921799,0
921800,0
921801,0
921802,0
921803,0
921804,0
921805,0
921806,0
921807,0
921808,0
921809,0
921810,0
921811,0
921812,0
921813,0
921814,0
921815,0
921816,0
921817,0
921818,0
921819,0
921820,0
921821,0
921822,0
921823,0
921824,0
921825,0
921826,0
921827,0
921828,0
921829,0
921830,0
921831,0
921832,0
921833,0
921834,0
921835,0
921836,0
921837,0
921838,0
921839,0
921840,0
921841,0
921842,0
921843,0
921844,0
921845,0
921846,0
921847,0
921848,0
921849,0
921850,0
921851,0
921852,0
921853,0
921854,0
921855,0
921856,0
921857,0
921858,0
921859,0
921860,0
921861,0
921862,0
921863,0
921864,0
921865,0
921866,0
921867,0
921868,0
921869,0
921870,0
921871,0
921872,0
921873,0
921874,0
921875,0
921876,0
921877,0
921878,0
921879,0
921880,0
921881,0
921882,0
921883,0
921884,0
921885,0
921886,0
921887,0
921888,0
921889,0
921890,0
921891,0
921892,0
921893,0
921894,0
921895,0
921896,0
921897,0
921898,0
921899,0
921900,0
921901,0
921902,0
921903,0
921904,0
921905,0
921906,0
921907,0
921908,0
921909,0
921910,0
921911,0
921912,0
921913,0
921914,0
921915,0
921916,0
921917,0
921918,0
921919,0
921920,0
921921,0
921922,0
921923,0
921924,0
921925,0
921926,0
921927,0
921928,0
921929,0
921930,0
921931,0
921932,0
921933,0
921934,0
921935,0
921936,0
921937,0
921938,0
921939,0
921940,0
921941,0
921942,0
921943,0
921944,0
921945,0
921946,0
921947,0
921948,0
921949,0
921950,0
921951,0
921952,0
921953,0
921954,0
921955,0
921956,0
921957,0
921958,0
921959,0
921960,0
921961,0
921962,0
921963,0
921964,0
921965,0
921966,0
921967,0
921968,0
921969,0
921970,0
921971,0
921972,0
921973,0
921974,0
921975,0
921976,0
921977,0
921978,0
921979,0
921980,0
921981,0
921982,0
921983,0
921984,0
921985,0
921986,0
921987,0
921988,0
921989,0
921990,0
921991,0
921992,0
921993,0
921994,0
921995,0
921996,0
921997,0
921998,0
921999,0
922000,0
922001,0
922002,0
922003,0
922004,0
922005,0
922006,0
922007,0
922008,0
922009,0
922010,0
922011,0
922012,0
922013,0
922014,0
922015,0
922016,1
922017,1
922018,0
922019,0
922020,0
922021,0
922022,0
922023,0
922024,0
922025,0
922026,0
922027,0
922028,0
922029,1
922030,0
922031,0
922032,0
922033,0
922034,0
922035,0
922036,0
922037,0
922038,0
922039,0
922040,0
922041,0
922042,0
922043,0
922044,0
922045,0
922046,0
922047,0
922048,0
922049,0
922050,0
922051,0
922052,0
922053,0
922054,0
922055,0
922056,0
922057,0
922058,0
922059,0
922060,0
922061,0
922062,0
922063,1
922064,1
922065,1
922066,1
922067,1
922068,1
922069,1
922070,1
922071,1
922072,1
922073,1
922074,1
922075,1
922076,0
922077,1
922078,1
922079,1
922080,1
922081,1
922082,1
922083,1
922084,1
922085,1
922086,1
922087,0
922088,0
922089,0
922090,0
922091,0
922092,0
922093,0
922094,0
922095,0
922096,0
922097,0
922098,0
922099,0
922100,0
922101,0
922102,0
922103,0
922104,0
922105,0
922106,0
922107,0
922108,0
922109,0
922110,0
922111,0
922112,0
922113,0
922114,0
922115,0
922116,0
922117,0
922118,0
922119,0
922120,0
922121,0
922122,0
922123,0
922124,0
922125,0
922126,0
922127,0
922128,0
922129,0
922130,0
922131,0
922132,0
922133,0
922134,0
922135,0
922136,0
922137,0
922138,0
922139,0
922140,0
922141,0
922142,0
922143,0
922144,0
922145,0
922146,0
922147,0
922148,0
922149,0
922150,0
922151,0
922152,0
922153,1
922154,0
922155,0
922156,0
922157,0
922158,1
922159,0
922160,0
922161,0
922162,0
922163,0
922164,0
922165,0
922166,0
922167,1
922168,0
922169,0
922170,0
922171,0
922172,0
922173,0
922174,0
922175,0
922176,0
922177,0
922178,0
922179,0
922180,0
922181,0
922182,0
922183,0
922184,0
922185,1
922186,0
922187,0
922188,0
922189,0
922190,0
922191,0
922192,0
922193,0
922194,0
922195,0
922196,0
922197,0
922198,0
922199,0
922200,0
922201,0
922202,0
922203,0
922204,0
922205,0
922206,0
922207,0
922208,0
922209,0
922210,1
922211,0
922212,0
922213,0
922214,0
922215,0
922216,0
922217,0
922218,0
922219,0
922220,0
922221,0
922222,0
922223,0
922224,0
922225,0
922226,0
922227,0
922228,0
922229,0
922230,0
922231,0
922232,0
922233,0
922234,0
922235,0
922236,0
922237,0
922238,0
922239,0
922240,0
922241,0
922242,0
922243,0
922244,0
922245,0
922246,0
922247,1
922248,1
922249,0
922250,0
922251,0
922252,0
922253,0
922254,0
922255,0
922256,0
922257,0
922258,1
922259,1
922260,0
922261,1
922262,1
922263,1
922264,1
922265,1
922266,1
922267,1
922268,1
922269,1
922270,1
922271,1
922272,1
922273,1
922274,1
922275,1
922276,1
922277,1
922278,1
922279,1
922280,1
922281,1
922282,1
922283,1
922284,1
922285,1
922286,1
922287,1
922288,1
922289,1
922290,1
922291,1
922292,0
922293,1
922294,1
922295,1
922296,1
922297,1
922298,1
922299,1
922300,1
922301,1
922302,1
922303,1
922304,1
922305,1
922306,1
922307,1
922308,1
922309,1
922310,1
922311,1
922312,1
922313,1
922314,1
922315,1
922316,1
922317,1
922318,1
922319,1
922320,1
922321,1
922322,1
922323,1
922324,1
922325,1
922326,0
922327,1
922328,1
922329,1
922330,1
922331,1
922332,1
922333,1
922334,1
922335,1
922336,1
922337,1
922338,1
922339,1
922340,0
922341,1
922342,1
922343,1
922344,1
922345,1
922346,1
922347,1
922348,1
922349,1
922350,1
922351,0
922352,1
922353,1
922354,1
922355,1
922356,1
922357,1
922358,1
922359,1
922360,1
922361,1
922362,1
922363,1
922364,1
922365,1
922366,1
922367,1
922368,1
922369,1
922370,1
922371,1
922372,1
922373,1
922374,1
922375,1
922376,1
922377,1
922378,1
922379,1
922380,1
922381,1
922382,1
922383,1
922384,1
922385,1
922386,1
922387,1
922388,1
922389,1
922390,1
922391,0
922392,0
922393,1
922394,0
922395,1
922396,1
922397,1
922398,1
922399,1
922400,1
922401,1
922402,1
922403,1
922404,1
922405,1
922406,1
922407,1
922408,1
922409,1
922410,1
922411,1
922412,1
922413,1
922414,1
922415,1
922416,1
922417,1
922418,1
922419,1
922420,1
922421,1
922422,1
922423,1
922424,1
922425,0
922426,1
922427,0
922428,1
922429,0
922430,1
922431,1
922432,1
922433,1
922434,0
922435,0
922436,0
922437,0
922438,0
922439,0
922440,1
922441,0
922442,0
922443,0
922444,1
922445,1
922446,0
922447,1
922448,0
922449,1
922450,1
922451,0
922452,0
922453,1
922454,0
922455,1
922456,1
922457,0
922458,1
922459,0
922460,1
922461,1
922462,0
922463,1
922464,1
922465,1
922466,0
922467,0
922468,1
922469,0
922470,0
922471,1
922472,0
922473,1
922474,1
922475,0
922476,0
922477,1
922478,1
922479,1
922480,1
922481,1
922482,1
922483,1
922484,1
922485,1
922486,1
922487,1
922488,1
922489,1
922490,0
922491,1
922492,0
922493,1
922494,1
922495,1
922496,0
922497,1
922498,1
922499,1
922500,1
922501,1
922502,0
922503,1
922504,1
922505,0
922506,1
922507,1
922508,1
922509,0
922510,1
922511,0
922512,1
922513,1
922514,1
922515,1
922516,0
922517,1
922518,1
922519,1
922520,1
922521,1
922522,1
922523,1
922524,1
922525,1
922526,1
922527,1
922528,1
922529,1
922530,1
922531,1
922532,1
922533,1
922534,1
922535,1
922536,1
922537,1
922538,1
922539,1
922540,0
922541,1
922542,1
922543,1
922544,0
922545,1
922546,1
922547,1
922548,1
922549,1
922550,1
922551,1
922552,0
